14	-44.2208003	0.098058712
15	-44.2208003	0.098058712
16	-44.2208003	0.098058712
17	-44.2208003	0.098035644
18	-44.2208003	0.098060225
19	-44.2208003	0.098095794
20	-44.2208003	0.098095794
21	-44.2208003	0.098075736
22	-44.2208003	0.098075736
23	-44.2208003	0.098075736
24	-44.2208003	0.098101093
25	-44.2208003	0.098152607
26	-44.2208003	0.098144649
28	-44.2208003	0.098071195
29	-44.2208003	0.098051525
30	-44.2208003	0.098141996
31	-44.2208003	0.098186347
32	-44.2208003	0.098121162
33	-44.2208003	0.098121162
34	-44.2208003	0.098051904
35	-44.2208003	0.098098822
36	-44.2208003	0.098088224
37	-44.2208003	0.098080655
38	-44.2208003	0.098087088
39	-44.2208003	0.098087088
40	-44.2208003	0.098048122
41	-44.2208003	0.098068925
42	-44.2208003	0.098077628
43	-44.2208003	0.098077628
44	-44.2208003	0.098139723
45	-44.2208003	0.098140481
46	-44.2208003	0.098156775
47	-44.2208003	0.098156775
48	-44.2208003	0.098042072
49	-44.2208003	0.098042072
50	-44.2208003	0.098042072
51	-44.2208003	0.098233014
52	-44.2208003	0.098233014
53	-44.2208003	0.098094658
54	-44.2208003	0.098094658
55	-44.2208003	0.098164356
56	-44.2208003	0.098156775
57	-44.2208003	0.098151091
58	-44.2208003	0.098209106
59	-44.2208003	0.098188243
60	-44.2208003	0.098169284
61	-44.2208003	0.098096551
62	-44.2208003	0.097954427
63	-44.2208003	0.098074601
64	-44.2208003	0.098113209
65	-44.2208003	0.098031863
66	-44.2208003	0.098251238
67	-44.2208003	0.098251238
68	-44.2208003	0.098418605
69	-44.2208003	0.098378233
70	-44.2208003	0.098378233
71	-44.2208003	0.098366051
72	-44.2208003	0.098344361
73	-44.2208003	0.098285046
74	-44.2208003	0.098101093
75	-44.2208003	0.098107151
77	-44.2208003	0.098107151
78	-44.2208003	0.098088602
79	-44.2208003	0.098007297
80	-44.2208003	0.098028461
81	-44.2208003	0.098028461
82	-44.2208003	0.098012587
83	-44.2208003	0.098012965
84	-44.2208003	0.098011076
85	-44.2208003	0.097992563
86	-44.2208003	0.097954427
87	-44.2208003	0.097875605
88	-44.2208003	0.097920469
89	-44.2208003	0.097956691
90	-44.2208003	0.097956691
91	-44.2208003	0.097907646
92	-44.2208003	0.097916697
93	-44.2208003	0.097945746
94	-44.2208003	0.097945746
95	-44.2208003	0.097939331
96	-44.2208003	0.09798652
97	-44.2208003	0.09798652
98	-44.2208003	0.097946124
99	-44.2208003	0.09789445
100	-44.2208003	0.0979216
101	-44.2208003	0.097927636
102	-44.2208003	0.097920846
103	-44.2208003	0.097920846
104	-44.2208003	0.097892188
105	-44.2208003	0.097875982
106	-44.2208003	0.097875982
107	-44.2208003	0.097922732
108	-44.2208003	0.097874851
109	-44.2208003	0.09791896
110	-44.2208003	0.097873344
111	-44.2208003	0.097822876
