14	-69.92718695	0.093512501
15	-69.92718695	0.093523421
16	-69.92718695	0.093531172
17	-69.92718695	0.093531172
18	-69.92718695	0.093501231
19	-69.92718695	0.093470254
20	-69.92718695	0.093531172
21	-69.92718695	0.093531172
22	-69.92718695	0.093505457
23	-69.92718695	0.093520954
24	-69.92718695	0.09350264
25	-69.92718695	0.09350264
26	-69.92718695	0.093505809
28	-69.92718695	0.093505809
29	-69.92718695	0.093522364
30	-69.92718695	0.093522364
31	-69.92718695	0.093551613
32	-69.92718695	0.093551613
33	-69.92718695	0.093494541
34	-69.92718695	0.093538924
35	-69.92718695	0.093492781
36	-69.92718695	0.093505809
37	-69.92718695	0.093521307
38	-69.92718695	0.093531876
39	-69.92718695	0.093484332
40	-69.92718695	0.093485388
41	-69.92718695	0.093486796
42	-69.92718695	0.093492077
43	-69.92718695	0.093461105
44	-69.92718695	0.093506161
45	-69.92718695	0.093506161
46	-69.92718695	0.093530819
47	-69.92718695	0.093528001
48	-69.92718695	0.093528001
49	-69.92718695	0.093512501
50	-69.92718695	0.09351074
51	-69.92718695	0.093427342
52	-69.92718695	0.093454421
53	-69.92718695	0.093454421
54	-69.92718695	0.093474477
55	-69.92718695	0.093468494
56	-69.92718695	0.093468143
57	-69.92718695	0.093466735
58	-69.92718695	0.093415742
59	-69.92718695	0.093400279
60	-69.92718695	0.09341539
61	-69.92718695	0.09328447
62	-69.92718695	0.093344444
63	-69.92718695	0.093349007
64	-69.92718695	0.093327953
65	-69.92718695	0.093327953
66	-69.92718695	0.093333215
67	-69.92718695	0.093331461
68	-69.92718695	0.093344444
69	-69.92718695	0.093355325
70	-69.92718695	0.093365155
71	-69.92718695	0.093365155
72	-69.92718695	0.093344444
73	-69.92718695	0.093310765
74	-69.92718695	0.093322691
75	-69.92718695	0.093349007
77	-69.92718695	0.093347603
78	-69.92718695	0.093347954
79	-69.92718695	0.093264847
80	-69.92718695	0.093319884
81	-69.92718695	0.093303051
82	-69.92718695	0.093340935
83	-69.92718695	0.093301648
84	-69.92718695	0.093301648
85	-69.92718695	0.093308311
86	-69.92718695	0.093281316
87	-69.92718695	0.093277461
88	-69.92718695	0.093277461
89	-69.92718695	0.093303401
90	-69.92718695	0.093281316
91	-69.92718695	0.093295337
92	-69.92718695	0.093309363
93	-69.92718695	0.093362697
94	-69.92718695	0.093381309
95	-69.92718695	0.093391144
96	-69.92718695	0.09336972
97	-69.92718695	0.09337885
98	-69.92718695	0.093329356
99	-69.92718695	0.09336024
100	-69.92718695	0.093377797
101	-69.92718695	0.093381309
102	-69.92718695	0.093382011
103	-69.92718695	0.093382011
104	-69.92718695	0.093305505
105	-69.92718695	0.093307609
106	-69.92718695	0.093318131
107	-69.92718695	0.093318131
108	-69.92718695	0.093307258
109	-69.92718695	0.093323041
110	-69.92718695	0.093323041
111	-69.92718695	0.093255738
112	-69.92718695	0.093255738
